Data/hora,Temperatura(ºC),Umidade %,Vibração,Estado da Máquina,Localização,Madeira Processada
2024-07-18 11:53:35.340045,30.79604234017888,71.90279215583513,0.6215114450826809,Parada,Movelaria Castro,460
2024-07-17 11:53:35.341048,26.666579588544142,53.23858682985209,3.9238204274627444,Parada,Movelaria Castro,283
2024-07-16 11:53:35.342045,29.91340589199646,66.72451107778016,0.8485972305090383,Operando,Movelaria Castro,387
2024-07-15 11:53:35.342045,22.68619097718394,71.22267083543366,6.233632680542833,Manutenção,San Rafael Movelaria,126
2024-07-14 11:53:35.343044,32.16069775543954,60.23684249810451,2.990472367962984,Parada,Movelaria Castro,482
2024-07-13 11:53:35.344044,35.04875035097049,71.94891507142388,6.882996390720208,Parada,Movelaria Castro,290
2024-07-12 11:53:35.344044,23.39382647757481,78.63572980973355,6.704843953030238,Manutenção,Movelaria Castro,378
2024-07-11 11:53:35.345045,23.74814159923595,61.650468023999544,2.582701421348098,Parada,Movelaria Castro,471
2024-07-10 11:53:35.346044,27.58272733570535,41.26186703541489,0.41230940071832367,Manutenção,Movelaria Castro,336
2024-07-09 11:53:35.346044,27.554251508673147,61.35163808127494,5.02644796243966,Parada,Movelaria Castro,142
2024-07-08 11:53:35.347044,39.59352041028676,65.55691326282397,4.336399644775528,Manutenção,San Rafael Movelaria,332
2024-07-07 11:53:35.348050,33.52835958971032,63.01851183320706,1.358756255577428,Manutenção,San Rafael Movelaria,330
2024-07-06 11:53:35.349044,22.529646101382404,67.91185827073322,1.3539499100184726,Manutenção,San Rafael Movelaria,415
2024-07-05 11:53:35.350045,23.624725761934606,51.51292806184288,5.730761335501985,Operando,Movelaria Castro,258
2024-07-04 11:53:35.350045,39.83109338767622,57.32499150328011,2.6066372585214523,Parada,Movelaria Castro,100
2024-07-03 11:53:35.351045,35.516118236328886,56.21390916808675,5.513516318645124,Operando,Movelaria Castro,428
2024-07-02 11:53:35.352044,22.618363194272487,52.882170493271346,7.477216367585856,Manutenção,San Rafael Movelaria,202
2024-07-01 11:53:35.352044,31.073164536316447,61.479883551481194,1.2848133032628217,Operando,San Rafael Movelaria,284
2024-06-30 11:53:35.353045,22.223305418169208,65.34801409494494,3.899080605831684,Operando,Movelaria Castro,373
2024-06-29 11:53:35.354048,30.520485821963277,77.75778328413115,2.8081990348260657,Parada,Movelaria Castro,310
2024-06-28 11:53:35.355045,20.62293582781987,56.912477910403446,6.315581953565604,Manutenção,San Rafael Movelaria,231
2024-06-27 11:53:35.356044,21.286138935735163,53.21675080412433,8.216160961479469,Operando,Movelaria Castro,388
2024-06-26 11:53:35.357046,30.406791188244966,72.21148920712471,0.12309325483460198,Parada,Movelaria Castro,146
2024-06-25 11:53:35.357046,20.7572783616641,65.83667811620728,9.846527160743593,Manutenção,San Rafael Movelaria,353
2024-06-24 11:53:35.358046,20.30630954651272,53.35909538838127,5.017596311937355,Parada,San Rafael Movelaria,293
2024-06-23 11:53:35.359046,39.312050031988264,50.436709563906945,0.589921528320908,Manutenção,Movelaria Castro,256
2024-06-22 11:53:35.359046,37.65878621018182,67.2059543428164,5.987823182849157,Manutenção,San Rafael Movelaria,485
2024-06-21 11:53:35.361049,38.20927414008719,62.21883947333852,4.474246230830473,Manutenção,San Rafael Movelaria,272
2024-06-20 11:53:35.362057,20.36168540990011,67.96298804173937,0.07305921478823585,Manutenção,Movelaria Castro,221
2024-06-19 11:53:35.363052,21.504205787411298,68.5226865389103,5.392851441949173,Manutenção,San Rafael Movelaria,225
2024-06-18 11:53:35.363052,27.826407008226756,54.00377843276474,9.272350127983962,Manutenção,San Rafael Movelaria,111
2024-06-17 11:53:35.364056,23.5712243753671,73.30146111794753,6.262704483623768,Parada,Movelaria Castro,385
2024-06-16 11:53:35.364056,36.90429803786608,55.78149025206441,0.03970716415615416,Parada,Movelaria Castro,399
2024-06-15 11:53:35.365053,26.516176233913313,66.67423010964426,8.133602317850352,Manutenção,San Rafael Movelaria,239
2024-06-14 11:53:35.366053,36.9331567277695,46.26518823622384,5.53917849408484,Operando,San Rafael Movelaria,479
2024-06-13 11:53:35.366053,28.84469125665983,49.99538102890645,4.376728432861215,Manutenção,Movelaria Castro,275
2024-06-12 11:53:35.367044,28.986299320923024,49.113549631638946,7.381816140492889,Operando,San Rafael Movelaria,466
2024-06-11 11:53:35.368049,23.901699359367598,61.89553238180819,0.16231815918778758,Manutenção,San Rafael Movelaria,232
2024-06-10 11:53:35.369059,34.14723945565854,75.25238455546453,0.3351896233462337,Manutenção,Movelaria Castro,110
2024-06-09 11:53:35.370054,38.379754082160204,49.69728778683274,6.534736761611005,Manutenção,San Rafael Movelaria,447
2024-06-08 11:53:35.370054,37.76857122188477,63.69532318321636,8.767681229756555,Operando,Movelaria Castro,370
2024-06-07 11:53:35.371055,26.646894010127333,40.050458925633514,2.321337167659273,Manutenção,San Rafael Movelaria,212
2024-06-06 11:53:35.372053,31.858720655563445,44.28296323040436,3.2201184597931407,Operando,Movelaria Castro,487
2024-06-05 11:53:35.372053,22.093844987015558,43.97206792128181,2.422121529475334,Manutenção,Movelaria Castro,168
2024-06-04 11:53:35.373045,21.862364701389403,79.30950618481947,9.383069978954973,Manutenção,Movelaria Castro,196
2024-06-03 11:53:35.374046,24.626228994007228,58.26179980959814,3.9527506817847535,Operando,San Rafael Movelaria,197
2024-06-02 11:53:35.374046,28.601371905480853,43.00556360844166,7.405859912217574,Manutenção,San Rafael Movelaria,371
2024-06-01 11:53:35.375053,23.919733567522808,44.94917938029962,0.7158240742690269,Operando,San Rafael Movelaria,123
2024-05-31 11:53:35.376056,27.898317994105877,47.57052665373831,2.5341107073457305,Operando,Movelaria Castro,339
2024-05-30 11:53:35.377053,35.031727728908805,58.74679261454489,0.3798630692366034,Manutenção,San Rafael Movelaria,429
2024-05-29 11:53:35.377053,27.11687447097746,40.35035356663661,6.898940107298963,Manutenção,Movelaria Castro,137
2024-05-28 11:53:35.378052,36.91854975730238,74.19715748172024,7.106784875364857,Parada,San Rafael Movelaria,102
2024-05-27 11:53:35.379052,32.25040531171139,44.233757212091724,7.43023986674281,Manutenção,Movelaria Castro,459
2024-05-26 11:53:35.379052,31.152842489661264,77.8706594736277,3.203566816463723,Parada,Movelaria Castro,112
2024-05-25 11:53:35.380052,29.235288554006623,51.15215970097199,7.6739710287482366,Manutenção,San Rafael Movelaria,316
2024-05-24 11:53:35.380052,37.252832010844244,48.07991999076429,8.180030000421574,Operando,Movelaria Castro,331
2024-05-23 11:53:35.381045,25.4025239968461,75.68413529136751,6.753767447172915,Parada,San Rafael Movelaria,131
2024-05-22 11:53:35.382054,34.976646009062605,41.60421221711011,2.520017267407959,Manutenção,Movelaria Castro,223
2024-05-21 11:53:35.383053,21.40523939726757,46.82544719373565,0.0935180917772338,Manutenção,Movelaria Castro,210
2024-05-20 11:53:35.383053,33.50937790449276,41.80990861013041,2.8128595932589775,Manutenção,Movelaria Castro,479
2024-05-19 11:53:35.384053,23.97458221222192,57.66724595031967,6.196079593333819,Operando,Movelaria Castro,220
2024-05-18 11:53:35.385053,35.49838141952936,50.45606513968427,6.764423979821565,Operando,Movelaria Castro,454
2024-05-17 11:53:35.385053,38.117347668442946,58.739036176327986,2.0450385988474427,Parada,Movelaria Castro,415
2024-05-16 11:53:35.386045,33.77376996087739,62.24025601791381,2.7108588650374887,Operando,San Rafael Movelaria,437
2024-05-15 11:53:35.387052,30.701461278773465,64.2755292338218,6.74975839166886,Manutenção,Movelaria Castro,194
2024-05-14 11:53:35.387052,36.20451332966761,43.87102416736964,4.9814797835694735,Manutenção,San Rafael Movelaria,236
2024-05-13 11:53:35.389053,34.90959950888932,62.46325657241128,0.6456390602094009,Parada,Movelaria Castro,315
2024-05-12 11:53:35.390045,35.85688649585834,69.05131994152356,3.2566177856968004,Operando,San Rafael Movelaria,246
2024-05-11 11:53:35.390045,29.988398852767624,45.14489099620823,2.6151185340482517,Parada,San Rafael Movelaria,429
2024-05-10 11:53:35.391052,31.691393069650598,64.71453275482943,1.3708191729725239,Manutenção,San Rafael Movelaria,190
2024-05-09 11:53:35.392055,22.311115081249607,56.88422049343853,8.993488753890016,Parada,San Rafael Movelaria,465
2024-05-08 11:53:35.392055,37.441197116728404,58.96087886731196,8.521937413532084,Parada,Movelaria Castro,417
2024-05-07 11:53:35.393052,28.08226585868563,75.03520709064148,1.6016138460573859,Parada,San Rafael Movelaria,437
2024-05-06 11:53:35.393052,31.361988716657024,43.97448795169116,3.6778884053829506,Operando,San Rafael Movelaria,461
2024-05-05 11:53:35.394052,24.059884008083877,61.48732345481486,8.683943842127345,Operando,San Rafael Movelaria,355
2024-05-04 11:53:35.395046,34.293157851114415,65.9193249668686,3.593608172052829,Parada,San Rafael Movelaria,184
2024-05-03 11:53:35.395046,35.983082376938135,68.29880904856657,3.2584531721889496,Parada,San Rafael Movelaria,435
2024-05-02 11:53:35.396056,23.411542808498226,48.96651678404871,0.011454241168880053,Manutenção,San Rafael Movelaria,149
2024-05-01 11:53:35.396056,35.190951996504474,53.925637846496194,5.184326157207596,Operando,San Rafael Movelaria,397
2024-04-30 11:53:35.397053,29.713581944844016,70.40241248502467,9.739155873839634,Operando,Movelaria Castro,432
2024-04-29 11:53:35.398045,28.31666761091764,51.91473936484849,4.852166155584018,Manutenção,Movelaria Castro,323
2024-04-28 11:53:35.398045,25.19404765975592,75.82901439510664,4.7592351479850015,Operando,Movelaria Castro,488
2024-04-27 11:53:35.399056,26.83772077952441,61.68811350702025,6.166286578527788,Parada,San Rafael Movelaria,101
2024-04-26 11:53:35.400053,33.4549787919509,55.01038152588833,1.2210889486608756,Parada,Movelaria Castro,220
2024-04-25 11:53:35.400053,39.2085593868081,45.984285433182464,4.966237525331977,Parada,San Rafael Movelaria,348
2024-04-24 11:53:35.401052,37.66521150564903,58.42353344354126,2.469440176614335,Manutenção,San Rafael Movelaria,367
2024-04-23 11:53:35.401052,28.523693683109215,51.2098638297104,9.549943362560509,Operando,Movelaria Castro,103
2024-04-22 11:53:35.402053,25.312671032665104,67.9620517812579,3.4240308690081642,Manutenção,Movelaria Castro,139
2024-04-21 11:53:35.403054,29.55667397784017,44.0176083597967,0.34335428242543653,Manutenção,Movelaria Castro,255
2024-04-20 11:53:35.404055,32.295374424023535,66.3082533657007,3.4085538580871857,Operando,Movelaria Castro,212
2024-04-19 11:53:35.405055,35.71170118188296,56.35284283562155,6.948895950044037,Parada,San Rafael Movelaria,406
2024-04-18 11:53:35.405055,36.925883829049454,46.63830848527175,8.658983418372157,Operando,Movelaria Castro,318
2024-04-17 11:53:35.406055,38.63877838391335,44.40873532508989,0.5085179903150461,Operando,San Rafael Movelaria,300
2024-04-16 11:53:35.407055,24.143342223670707,57.42507764441652,7.518304406025031,Parada,San Rafael Movelaria,339
2024-04-15 11:53:35.408053,28.219638883897503,59.28461235273964,7.865515785131088,Parada,San Rafael Movelaria,293
2024-04-14 11:53:35.408053,34.79913981737022,68.23839550213614,7.752190543268806,Operando,San Rafael Movelaria,138
2024-04-13 11:53:35.409046,22.44634810771062,56.17612171500464,8.816193080193282,Parada,San Rafael Movelaria,412
2024-04-12 11:53:35.410054,33.26520338147356,68.22944172551418,5.424286027972035,Parada,San Rafael Movelaria,188
2024-04-11 11:53:35.410054,25.358350493518458,45.12818509836134,9.545011069337981,Operando,San Rafael Movelaria,488
2024-04-10 11:53:35.411053,35.369348484921034,61.55803625574739,2.151721802949514,Operando,Movelaria Castro,233
2024-04-09 11:53:35.411053,31.361322278359545,51.13060024535429,1.3039030812426156,Manutenção,Movelaria Castro,138
2024-04-08 11:53:35.412138,33.73834672148111,48.776918336164144,1.5096217054105154,Operando,San Rafael Movelaria,182
2024-04-07 11:53:35.412138,23.40082877540234,47.62563499787274,8.571814414903386,Parada,San Rafael Movelaria,385
2024-04-06 11:53:35.413110,23.731371310932392,56.06559019426221,8.859168938188592,Manutenção,Movelaria Castro,420
2024-04-05 11:53:35.414114,35.18542285952748,56.93178123949649,4.556696587765536,Operando,San Rafael Movelaria,369
2024-04-04 11:53:35.414114,39.24789549701269,47.5096778539162,6.747588089467565,Operando,San Rafael Movelaria,363
2024-04-03 11:53:35.415123,29.78389341727604,71.4492188220552,6.644958808889772,Parada,San Rafael Movelaria,323
2024-04-02 11:53:35.415123,23.56738880416128,55.27094462639802,4.688840854207584,Parada,Movelaria Castro,442
2024-04-01 11:53:35.416051,31.529391272882958,77.61746321400057,0.4184240912384507,Manutenção,Movelaria Castro,145
2024-03-31 11:53:35.417050,25.198897828722806,47.093396252492006,3.1334040425255028,Parada,Movelaria Castro,193
2024-03-30 11:53:35.418122,32.958550967785996,77.96065953875258,7.481712014194758,Parada,Movelaria Castro,102
2024-03-29 11:53:35.418122,25.611107023905948,48.225234086331916,3.0854420388108372,Parada,San Rafael Movelaria,360
2024-03-28 11:53:35.419108,30.32058323826482,61.9186564313125,9.003513423999966,Operando,San Rafael Movelaria,391
2024-03-27 11:53:35.420109,35.76750144693641,73.302906701985,1.0896128470304156,Parada,San Rafael Movelaria,473
2024-03-26 11:53:35.420109,29.070213880770062,55.40545523526102,4.025770236563316,Operando,Movelaria Castro,361
2024-03-25 11:53:35.421103,25.478891918741496,48.09100827612136,3.2704822282659896,Operando,San Rafael Movelaria,204
2024-03-24 11:53:35.422089,20.59020045513759,54.19984933823437,0.23354718997248503,Parada,San Rafael Movelaria,475
2024-03-23 11:53:35.422089,30.376585182795594,66.57848675172903,0.8567526245691948,Parada,Movelaria Castro,171
2024-03-22 11:53:35.423051,23.761995188831197,67.62449467344113,5.15188420689479,Operando,Movelaria Castro,345
2024-03-21 11:53:35.424060,30.302291931744335,45.72617275540074,7.289815553863858,Manutenção,Movelaria Castro,330
2024-03-20 11:53:35.425065,20.668673296112157,62.5854432852632,2.074169854325878,Manutenção,Movelaria Castro,345
2024-03-19 11:53:35.425065,23.154873976513958,53.70974977107409,4.402318859842801,Operando,San Rafael Movelaria,174
2024-03-18 11:53:35.426053,20.662125012883305,69.21968735423803,1.1196336900372617,Manutenção,Movelaria Castro,121
2024-03-17 11:53:35.427052,32.734788281431626,44.048283333739306,7.924677009106308,Operando,Movelaria Castro,120
